time;RIS-RIS-QI01_TT;IPU-IPU-FB18;SAN-SAN3-FB01;SAN4-ANL1-QI02;SAN4-ANL1-QI01;SAN-SAN3-ML01;POL_FT04;IPU_LT01;PHA5-SED5-QI11;PHA5-SED5-QI01;
16-02 09;9,673161253;2648,938035;552,5826397;289,5072119;8,161525671;35,09999847;3,005612689;1,802810052;23,62347006;22,51514676
16-02 10;9,492083913;1371,693098;431,6418513;310,2636259;8,164691067;34,55334525;1,700750094;2,199845313;25,31384305;21,65587715
16-02 11;10,03330434;0;31,40297944;82,75244035;8,150968891;34,80753749;0;3,638642058;25,40474608;18,44773431
16-02 12;9,92464678;2299,470235;427,7404256;785,4581124;8,105437773;40,93091351;2,317890495;4,346523818;25,25775458;0,045182414
16-02 13;9,179240597;3299,058422;731,2897301;998,9307654;7,90105645;41,59999847;4,002279579;4,313905543;25,0180235;16,95158958
16-02 14;9,172704962;3296,612131;678,0106696;998,9313818;7,867172208;39,14486485;3,880545315;4,192803652;25,10213214;18,35304303
16-02 15;9,383922203;3299,039831;605,425464;998,9007686;7,866362687;35,40000153;3,466033233;4,147927795;26,26104558;15,25805695
16-02 16;9,569188982;3302,901034;602,3528632;998,8910018;7,832268493;35,40000153;3,460910623;4,063760117;26,48890828;13,07648762
16-02 17;9,770285;3298,060226;604,6240769;998,8637525;7,787001268;35,40000153;3,638479888;3,981576079;26,81206232;12,09204974
16-02 18;9,751460966;3079,287624;577,0487974;998,8736139;7,750854675;35,40000153;3,474028939;3,907006332;26,93498855;11,79546099
16-02 19;9,707329991;2511,213824;484,3572896;998,8958579;7,750100114;35,40000153;2,908670814;3,947901518;28,59914662;19,19191301
16-02 20;9,675250763;2507,841996;480,7530304;998,9478381;7,735927898;35,40000153;2,885712099;4,06713508;28,4716863;29,30949598
16-02 21;9,647830824;2483,395912;483,0445902;998,9935279;7,701411191;35,40000153;3,04111103;4,246622654;28,14975083;26,25598928
16-02 22;9,384528471;2399,479017;479,0268768;399,6732472;7,868891692;35,40000153;3,002313935;4,418756323;27,70163998;24,65061796
16-02 23;8,950348814;2398,071998;476,7017338;359,6642759;7,824735569;35,40000153;2,992952123;4,546802949;27,03293705;23,64270965
17-02 00;8,713331283;2395,059064;474,0073352;347,4137148;7,830572656;35,40000153;2,849085855;4,727442125;26,21825534;23,20588824
17-02 01;8,686860877;2402,479569;477,2809019;386,2214504;7,807113491;35,40000153;2,872093691;4,930678074;26,2161556;22,84388636
17-02 02;8,937509934;2404,018468;479,3740849;381,3508506;7,731553446;35,40000153;2,751580739;5,142071503;24,52139061;21,04555539
17-02 03;9,17823437;2395,456139;485,0557402;324,0870208;7,723423624;35,40000153;2,783654117;5,308664758;23,09227256;19,7208717
17-02 04;8,994248698;2395,713653;464,535591;314,7139827;7,760025031;35,40000153;2,670153369;5,426915406;22,81112959;20,22882187
17-02 05;8,981443105;2477,280475;488,6652306;419,7859813;7,664752311;35,40000153;2,655933356;5,570671364;22,81988309;20,31907684
17-02 06;9,256993534;2499,583794;486,6559519;651,8690498;7,644695774;35,40000153;2,662675834;5,70963515;22,85209027;19,59342654
17-02 07;9,367489251;3029,271954;536,6729555;659,5075286;7,644606744;35,40000153;2,92849388;5,751571962;22,26433099;19,94810563
17-02 08;9,324664745;3495,95838;840,0272885;480,1118015;7,690037604;66,69109733;4,559091817;5,550506858;21,53286828;20,5388188
17-02 09;9,269366455;3484,515182;946,1473415;536,8435036;7,696963251;70,082454;4,759186771;5,464262455;22,20946093;23,36696549
17-02 10;9,135254606;3670,527813;868,2511587;708,3306273;7,686411621;70,09999847;4,481275708;5,058932278;22,45499217;23,35258293
17-02 11;8,861647253;3696,404271;875,8320743;710,1381291;7,684056601;65,12884051;4,552351466;4,914768525;22,05063947;24,68110885
17-02 12;8,583521274;3791,122828;952,8084306;605,7588473;7,770151488;64,90000153;5,011350193;5,252524723;21,21151308;21,1453793
17-02 13;8,499079954;4175,451067;1040,5863;858,9682796;7,823338834;69,62590798;3,93775224;6,03714516;17,65251929;19,36660774
17-02 14;7,879160334;4195,194255;1071,001232;866,8876321;7,86522073;70,09999847;4,058065463;7,127935913;20,68930173;17,82102555
17-02 15;7,783337272;4135,913;1106,831014;972,2853597;7,855367656;70,09999847;4,17013557;7,623733318;21,93417295;16,72587718
17-02 16;7,341587824;4103,606307;1138,884994;949,3261446;7,797190948;69,39477125;4,202488871;8,49509955;20,113132;17,71665241
17-02 17;6,853053686;4094,632223;746,485816;734,75233;7,781665192;34,90000153;4,295591934;8,343532892;18,52065335;18,41909799
17-02 18;6,516509223;4091,851236;822,0959025;569,1973549;7,819226942;46,85765555;4,283774585;7,520091397;13,998611;16,7753465
17-02 19;6,397374879;4460,223851;1200,134896;481,650166;7,799634462;70,09999847;4,426695298;6,926147881;10,42998706;23,14559927
17-02 20;6,674031836;4852,839376;1587,204566;573,4006566;7,697854755;65,95681554;5,887443815;6,513502614;7,944447325;24,12420326
17-02 21;6,644705942;4988,920972;1177,732262;562,120664;7,665725892;40,40710849;5,417141916;5,888702102;6,567323907;10,65754456
17-02 22;6,596749578;4965,885308;777,8105416;650,453408;7,641261541;34,79999924;4,818861504;5,597573653;6,526888913;8,950852021
17-02 23;6,561082541;4867,679423;761,7574416;587,7586606;7,639629764;34,79999924;4,789240298;5,499767104;5,808172303;7,580597181
18-02 00;6,567212474;4139,449437;682,4949253;309,5517759;7,775016737;34,79999924;4,103381704;5,928060664;4,96451844;5,835823431
18-02 01;6,620159865;4014,517758;658,4685462;268,3080862;7,80474051;34,79999924;3,939268804;6,514727044;4,59944996;5,34961679
18-02 02;6,718852532;4135,595557;665,4994157;266,3941823;7,856156742;34,79999924;3,833826813;6,849502234;4,237815299;5,94575698
18-02 03;6,780895728;4619,550441;747,4649402;267,2933008;7,8347729;34,79999924;4,282953277;6,81904066;4,092516763;6,026078253
18-02 04;6,843181014;4433,571972;715,6476863;269,836736;7,802959179;34,79999924;3,996790203;6,734935413;4,380603381;6,412456169
18-02 05;6,820769418;4500,157401;792,3093791;262,7971928;7,866305308;34,79999924;4,071459017;6,565911155;4,660317766;5,402515805
18-02 06;6,768567693;4020,732784;753,5193333;239,6758896;7,869370786;34,79999924;3,822586379;6,401165045;4,62877823;6,026844945
18-02 07;6,716438646;3998,71964;705,3763924;221,3598682;7,879704578;34,79999924;3,76391154;6,142953152;4,865582359;5,077160983
18-02 08;6,673427521;4002,856372;699,1942982;198,0359196;7,889259209;34,79999924;3,703356553;5,834713675;4,859707236;5,612550876
18-02 09;6,616066265;3992,479552;703,849149;189,2869079;7,870742001;34,79999924;3,722346121;5,522826202;4,90095561;5,369739696
18-02 10;6,593510595;3996,310942;667,894479;178,9925421;7,874726609;34,79999924;3,644543459;5,239205026;4,97122628;5,084997875
18-02 11;6,535069613;4004,758551;691,4344338;163,6269824;7,926247183;34,79999924;3,762899652;5,115521506;4,884688562;4,51519226
18-02 12;6,501912615;4139,133242;675,7925069;134,4525525;7,965896376;34,79999924;3,58888081;5,078132183;4,717454115;3,518847507
18-02 13;6,526136701;4189,457972;718,4013994;130,4473888;8,04640768;34,79999924;3,842525713;5,01085124;4,566441682;4,055597629
18-02 14;6,626574914;4190,062641;683,7275284;152,3785532;8,079259692;34,79999924;3,933891144;4,958304923;5,217292076;4,243606539
18-02 15;6,80191121;4194,742923;705,4129784;177,545885;8,079252545;34,79999924;3,956384936;4,949616907;6,234459139;5,112071212
18-02 16;7,035897211;4103,322674;706,9325113;211,0066861;8,103670265;34,79999924;3,931041574;4,934895557;7,020754013;5,342915659
18-02 17;7,228676385;3999,865291;797,9330291;220,2273029;8,135762198;34,79999924;4,076078507;4,83823646;8,373856344;6,150471057
18-02 18;7,355503464;3999,859039;897,0657796;213,6082015;8,095500449;34,79999924;4,230426635;4,773360797;9,642852919;7,031565748
18-02 19;7,440939364;3800,070571;860,9658204;214,1987034;8,039850371;34,79999924;4,06669672;4,765360471;10,87937348;7,50671808
18-02 20;7,494437322;3700,545642;1467,108923;223,9802147;7,954950747;34,79999924;5,394285253;4,926119626;11,5759583;7,58619673
18-02 21;7,513067733;3703,475165;1560,358821;216,7585231;7,916733765;34,79999924;5,742849628;5,154464189;11,59087231;9,694747124
18-02 22;7,52616692;3701,406602;1602,293041;217,0893271;7,921185115;34,79999924;5,901953449;5,216898807;11,18673053;9,015838075
18-02 23;7,546083071;3700,841796;1250,552434;182,193242;7,928903749;34,79999924;4,907252281;5,240501257;10,6630229;9,337649957
19-02 00;7,655210961;3702,312442;1243,462739;188,5099611;7,958384375;34,79999924;4,811655499;5,236557016;9,533023264;9,907777742
19-02 01;7,815036594;3702,477495;1175,725704;187,4374352;7,819043179;34,79999924;4,656197162;5,329084741;9,778299757;10,47745585
19-02 02;7,858821026;3701,989669;1204,275954;204,0967312;7,87964238;34,79999924;4,59721362;5,298560382;10,33986752;10,17295481
19-02 03;7,874723712;3700,758131;1219,282337;176,5254871;7,873387906;34,79999924;4,621340597;5,219598366;10,86389853;8,875313894
19-02 04;7,870435275;3698,987073;1275,614102;182,6720601;7,848679037;34,79999924;4,954037189;5,12643147;11,01554694;8,599546341
19-02 05;7,813293106;3694,969287;1144,758901;178,5156044;7,883906727;34,79999924;4,576788625;4,993549627;11,18628691;8,427260579
19-02 06;7,740413072;3698,206694;1075,896544;159,9866167;7,910978922;34,79999924;4,34350138;4,82528452;11,28262194;7,9419001
19-02 07;7,68230641;3700,630451;1049,084684;181,97025;7,897677297;34,79999924;4,302670706;4,611277844;11,57429508;7,214346126
19-02 08;7,653978156;3693,397843;735,6342981;160,0836573;7,936427202;34,79999924;3,6199443;4,281283032;11,70388632;7,209292182
19-02 09;7,570270867;3700,044092;854,1921779;131,7410095;7,910727827;34,79999924;3,990523874;3,935347949;12,44682755;9,256477768
19-02 10;7,547556892;3693,470612;912,5251468;119,2297903;7,893987096;34,79999924;3,879204424;3,645664765;12,25797204;9,078936017
19-02 11;7,456075584;3700,272382;652,1408323;126,3477027;7,949938335;34,79999924;3,467370965;3,416326996;12,48479584;6,705002728
19-02 12;7,112097265;3696,885931;636,8876304;117,494832;8,032965166;34,79999924;3,479850618;3,248326499;12,19804072;7,014281582
19-02 13;6,91426524;3696,557926;631,6095429;99,23851457;8,144038095;34,79999924;3,44074353;3,034951654;12,25143278;7,981834451
19-02 14;7,079615097;3701,215668;644,832629;137,4153321;8,236874275;34,79999924;3,688670587;2,776556368;12,19972625;8,493167398
19-02 15;7,160838311;3607,01696;633,1603814;158,5849078;8,235150964;34,79999924;3,632500196;2,537763103;12,17772874;7,746062959
19-02 16;7,303377179;3691,44988;636,8680515;189,6231733;8,181856824;34,79999924;3,655142359;2,68494147;12,64025898;8,13963309
19-02 17;7,425511288;3700,810769;640,4118932;185,5097022;8,142072645;34,79999924;3,841808993;2,78662123;15,25289793;9,470501777
19-02 18;7,700597606;3702,389469;636,5158096;204,7761885;8,08461246;34,79999924;3,824110992;2,810134793;16,52460518;10,61199984
19-02 19;7,836088568;3705,385413;636,3195236;195,1870284;8,069749342;34,79999924;3,835051695;2,845510949;16,49468418;11,27477475
19-02 20;7,890091193;3539,208572;623,3328644;196,188673;8,00502223;34,79999924;3,726948564;2,941098304;16,84214033;11,08686304
19-02 21;7,973105284;3397,598827;610,2573691;245,6511059;7,9467244;34,79999924;3,820955131;3,168242633;16,56903498;11,99638201
19-02 22;7,995177271;3404,731385;612,2766495;231,9906276;7,958557973;34,79999924;3,849830192;3,439263073;16,24038465;12,17332288
19-02 23;8,041475049;3401,258294;591,4296873;196,6302212;7,914973582;34,79999924;3,724289927;3,594197937;16,16496167;13,1421628
