RIS-QI01_TT;IPU-FB18;SAN3-FB01;ANL1-QI02;ANL1-QI01;SAN3-ML01;POL_FT04;IPU_LT01;SED5-QI11;SED5-QI01
8,515655045;2618,766422;437,707492;249,4940591;7,929175029;31,89999962;2,585130211;2,341198009;22,3170834;14,17559992
8,514442642;2624,180381;423,3954458;251,4809489;7,938223339;31,89999962;2,449038234;2,346482701;22,3170834;13,73788517
8,516824997;2622,930132;414,1311177;252,485662;7,942510968;31,89999962;2,406129561;2,346660245;22,3170834;13,42952653
8,517585724;2618,401698;410,7205214;254,0740851;7,94351927;31,89999962;2,413850326;2,347148932;22,3170834;14,21894896
8,511703827;2618,541408;409,8584954;257,4583105;7,94153152;31,89999962;2,378530721;2,348622005;22,3170834;14,55295126
8,514797119;2624,945102;419,4433783;259,5276673;7,947878708;31,89999962;2,387985141;2,354061012;22,3170834;14,42883456
8,516027771;2621,973053;431,7622498;266,2750548;7,9471855;31,89999962;2,414620855;2,353750781;22,3170834;13,84361176
8,514093719;2617,01923;449,3057397;273,2137201;7,9440781;31,89999962;2,453016574;2,349330851;22,34640982;13,83003097
8,513576385;2612,550614;466,6013184;279,1906553;7,942538562;31,89999962;2,507630543;2,347423706;22,471199;13,79971636
8,516497299;2610,088841;482,7976093;278,2601461;7,942585488;31,89999962;2,552720027;2,335342718;22,471199;13,679859
8,512779358;2596,221358;493,3569;276,7852269;7,94127786;31,89999962;2,704841698;2,32371958;22,47385454;13,98630115
8,511858749;2574,678795;498,2296842;272,803055;7,939207839;31,89999962;2,706290154;2,316016691;22,471199;14,3499903
8,516517929;2565,649986;498,4879837;269,5198923;7,936767606;31,89999962;2,599499206;2,309122807;22,471199;14,64735084
8,512858109;2549,101325;489,302268;263,8564094;7,936459374;31,89999962;2,64454332;2,303848987;22,471199;14,16319581
8,512161453;2526,688343;474,167078;262,2013733;7,939206059;31,89999962;2,566871636;2,298270026;22,471199;13,45909289
8,516835907;2514,370622;457,7484414;262,3288633;7,943625572;31,89999962;2,438516592;2,292735324;22,47383172;13,4731997
8,514841156;2507,077491;444,8922525;260,7655388;7,9482601;31,89999962;2,428529684;2,286673246;22,471199;13,44862907
8,512774994;2501,938564;434,0100374;255,3432382;7,948434575;31,89999962;2,377726381;2,280707646;22,42144567;14,35844763
8,511268616;2493,165066;426,9537856;251,6267772;7,953604059;31,89999962;2,373785074;2,275176834;22,1446552;14,04628407
8,511268616;2488,988702;425,4206152;246,5385801;7,95652778;31,89999962;2,341911463;2,268479644;22,1446552;13,34076916
8,512065842;2462,119417;423,3319445;245,7648049;7,962497412;31,89999962;2,308601076;2,265090592;22,1446552;13,82151027
8,511666138;2452,797927;425,812386;247,4364207;7,962486173;31,89999962;2,312292197;2,262479948;22,1446552;13,58751489
8,512063461;2452,808622;431,2645527;247,2668106;7,965307542;31,89999962;2,26548322;2,257975361;22,1446552;13,4390631
8,512444717;2436,125105;439,139048;244,3820582;7,964043183;31,89999962;2,404886738;2,260077673;22,1446552;13,07092423
8,513648392;2437,272764;448,3763224;245,4634566;7,967857835;31,89999962;2,433353029;2,264461063;22,1446552;13,89586988
8,513249481;2435,72491;454,7720729;242,4581659;7,96947068;31,89999962;2,489533271;2,264759184;22,1446552;13,59378042
8,514463867;2415,703683;460,7839867;242,8339915;7,965915666;31,89999962;2,562387856;2,263485845;22,1446552;13,81177576
8,511646698;2410,887079;464,1484425;236,8160261;7,960610341;31,89999962;2,591961487;2,257045038;22,09859044;14,32814599
8,511268417;2399,474686;468,3731556;235,2942631;7,959722252;31,89999962;2,515571128;2,250102438;21,8394756;14,20212136
8,514839569;2394,485812;469,8016122;234,6115887;7,959441833;31,89999962;2,572184732;2,245309027;21,8394756;14,20493817
8,513629349;2385,158662;471,2312049;229,6427356;7,955394204;31,89999962;2,581132272;2,242446806;21,8368382;14,19754627
8,515652664;2385,544156;464,6463941;228,0875382;7,950002296;31,89999962;2,603600187;2,247032824;21,8394756;13,40870842
8,512458801;2388,024886;458,2192873;227,0054614;7,950604206;31,89999962;2,505942685;2,256314771;21,8394756;13,13502826
8,512429443;2389,010467;443,9719602;223,915033;7,954058069;31,89999962;2,497017173;2,26536908;21,8394756;13,8139682
8,516459213;2391,337618;430,6557575;228,1763191;7,953486689;31,89999962;2,423264252;2,269687772;21,8394756;13,66220444
8,51523967;2387,336347;419,5519394;226,2365484;7,954618062;31,89999962;2,390158576;2,273960209;21,8394756;13,53714096
8,511663956;2394,907261;411,5745949;228,5175577;7,952753551;31,89999962;2,193127049;2,280265837;21,8394756;13,42791553
8,516431839;2393,140369;409,1365674;229,9898628;7,948845346;31,89999962;2,170630078;2,287159612;21,88006818;13,69815528
8,51285553;2399,576748;408,5819614;236,7491118;7,952176499;31,89999962;2,198058503;2,291907701;22,07430872;13,9276592
8,515237885;2388,985392;408,1688898;239,1426429;7,948582746;31,89999962;2,256753254;2,29486032;22,0802665;13,60189035
8,513254044;2396,298946;411,3234934;244,4994345;7,939786297;31,89999962;2,178108307;2,299862258;22,08004719;13,60410813
8,513647797;2398,010046;415,3083753;246,9630725;7,941080564;31,89999962;2,265138885;2,308894134;22,07121697;13,28844356
8,513163391;2402,74947;423,4055162;250,0540762;7,938719822;31,89999962;2,287522217;2,318258116;22,0675983;13,64406755
8,512456818;2408,457843;429,9173008;253,8291896;7,924644006;31,89999962;2,286412432;2,317716824;22,07402212;13,52987572
8,517215775;2402,519273;439,0318774;255,9341922;7,926024714;31,89999962;2,405267423;2,318965578;22,07402995;13,28676878
8,518929443;2398,271945;446,6107756;255,4920657;7,926451725;31,89999962;2,370838472;2,315021495;22,08044985;13,33678316
8,515631836;2393,088484;449,1354098;256,114183;7,926872338;31,89999962;2,496447677;2,308111927;22,07080327;13,53311022
8,521460373;2391,672809;449,5171244;256,1869422;7,926773414;31,89999962;2,423761805;2,303515703;22,06837605;13,47264148
8,516420731;2369,904833;448,0146692;254,397704;7,918454253;31,89999962;2,459954681;2,301985328;22,0325012;13,06310715
8,521183853;2362,475981;443,6387069;254,1168968;7,916488616;31,89999962;2,339836343;2,303433507;22,0325012;13,28629146
8,514980011;2364,713535;436,4280916;255,0866886;7,912035507;31,89999962;2,406480962;2,31203086;22,0325012;13,63855366
8,516431839;2373,04227;427,6750748;254,5065773;7,903658759;31,89999962;2,330682213;2,317539894;22,0325012;13,22695271
8,516473099;2373,367841;417,87251;250,6744541;7,909942948;31,89999962;2,242416049;2,32359168;22,0325012;13,10340159
8,514794144;2372,914515;407,1236296;255,200693;7,913635333;31,89999962;2,421250467;2,319540271;22,0325012;13,47743787
8,51426709;2354,29747;398,5181837;252,3366398;7,914082207;31,89999962;2,27889894;2,3127326;22,0325012;13,67784291
8,514839371;2345,769565;394,3797923;249,1111129;7,915179826;31,89999962;2,213459563;2,303389342;22,0325012;13,35870987
8,515628265;2335,055124;394,2419085;246,3673927;7,917219412;31,89999962;2,161143875;2,300950914;22,0325012;13,31670203
8,51959079;2335,729866;396,247106;245,4963602;7,91739086;31,89999962;2,141626057;2,295201475;22,01874775;13,36574085
8,516827576;2318,131042;402,0323264;237,9386607;7,913489025;31,89999962;2,242687144;2,292985206;21,9691772;13,56180647
8,516424896;2306,821506;410,0670834;233,1072574;7,917619903;31,89999962;2,213997693;2,296233541;21,9691772;13,36729101
8,516007339;2315,958973;421,4290142;233,3684969;7,917580987;31,89999962;2,310528881;2,301796512;21,9691772;13,37563388
8,515255142;2317,489777;429,2701099;233,1248436;7,920618657;31,89999962;2,305558877;2,305187722;21,9691772;13,29156768
8,514022705;2322,331802;436,00433;229,672644;7,919411617;31,89999962;2,389095641;2,31622129;21,9691772;13,52856013
8,520788513;2337,393815;446,3293682;227,3299717;7,919666198;31,89999962;2,387973532;2,329574071;21,9691772;13,52174881
8,514433121;2331,314764;452,0517657;228,0381484;7,918194093;31,89999962;2,37328061;2,33871988;21,9691772;13,45190596
8,517261398;2345,458277;452,9618335;226,188329;7,926822692;31,89999962;2,481013228;2,350203219;21,9691772;13,34305567
8,52154071;2345,226836;450,6513006;230,9602535;7,932261638;31,89999962;2,456424701;2,354588018;21,9691772;13,01006771
8,519583649;2348,850598;445,3185134;229,5462366;7,950421731;31,89999962;2,389576799;2,35505105;21,98237781;12,94743988
8,518012802;2345,780834;435,106829;232,4179217;7,950063454;31,89999962;2,381828271;2,352251939;22,04936006;13,18567061
8,518804672;2329,127766;423,0236949;228,82962;7,943102532;31,89999962;2,271722519;2,340625555;22,0481054;12,88468135
8,517614288;2321,126859;411,0763118;229,5832083;7,937969758;31,89999962;2,247529002;2,331998402;22,04854029;13,03574176
8,514829254;2316,862206;403,9720795;222,0337715;7,932488858;31,89999962;2,255626592;2,333193272;22,04891961;12,88111358
8,51800943;2310,801019;392,7294234;218,3912041;7,917629928;31,89999962;2,187956569;2,329229702;22,0500488;12,92594105
8,515720901;2299,405465;391,5814704;215,0077992;7,917904191;31,89999962;2,167346253;2,324689389;22,0500488;13,66581616
8,513153671;2294,785006;391,613604;209,5380058;7,913913145;31,89999962;2,233605851;2,32316675;22,04741812;13,43364953
8,519614792;2293,644352;396,5888537;208,9854663;7,910320361;31,89999962;2,241931599;2,321322033;22,04741695;13,3000026
8,519202789;2294,357289;406,7204425;208,1907537;7,916155744;31,89999962;2,216844943;2,329907337;22,0500488;14,10093588
8,518930237;2297,572161;416,390124;206,1143415;7,920193345;31,89999962;2,272259039;2,343416622;22,05370622;13,85785254
8,520272568;2307,146423;425,6068107;205,6423472;7,936233443;31,89999962;2,354737856;2,361529144;22,08896;13,61372105
8,519599319;2339,765473;435,396478;205,6246622;7,935926175;31,89999962;2,361347585;2,377746815;22,09560437;13,68147023
8,516422516;2358,162503;440,9486919;207,063894;7,934409707;31,89999962;2,40559202;2,394493175;22,09023284;13,81961427
8,519991287;2358,62695;445,9369974;210,169803;7,937237791;31,89999962;2,411405617;2,39733268;22,09159312;13,29305142
8,514436493;2360,602392;445,1505084;212,0481671;7,940573967;31,89999962;2,458785145;2,395334276;22,08896;12,94984355
8,513404999;2346,358169;443,9136932;215,6383172;7,939694272;31,89999962;2,375308497;2,393524308;22,09159341;13,64368753
8,514044724;2340,950525;435,071398;217,4399074;7,930133542;31,89999962;2,477897205;2,39312092;22,09159049;13,36966078
8,515853806;2339,585269;422,683943;219,9530462;7,919095503;31,89999962;2,290135862;2,392321805;22,08896;13,30978951
8,51699678;2337,443202;409,2983092;218,7446681;7,910249642;31,89999962;2,271382523;2,387870437;22,09159751;13,2912747
8,514443832;2329,276527;396,1051128;218,7379211;7,890351371;31,89999962;2,258837694;2,378426939;22,09423297;13,12457237
8,511663361;2323,059388;390,9944066;223,0220913;7,881295643;31,89999962;2,186523382;2,373082988;22,07802103;13,18152436
8,512066437;2310,242371;391,5049981;222,0082382;7,87048668;31,89999962;2,106625478;2,370185993;22,07743786;12,95760042
8,512064056;2307,302207;393,3341439;224,8404041;7,859837779;31,89999962;2,134242965;2,380115988;22,08254437;12,74754582
8,511270004;2315,248563;392,3898913;225,5639055;7,862991898;31,89999962;2,140718005;2,394642162;22,07170224;12,78115298
8,51285553;2335,496732;391,4625346;224,5774514;7,868332254;31,89999962;2,043419381;2,40555265;22,07729295;12,88724735
8,515009369;2339,058971;392,1341057;223,3910172;7,878205315;31,89999962;2,093091859;2,407995862;22,07612197;12,65028997
8,517843796;2336,966715;392,0733605;222,1202576;7,883895984;31,89999962;2,163397965;2,404332815;22,0782407;12,83680754
8,51166713;2332,331891;392,6160422;221,4860065;7,894765512;31,89999962;2,131239179;2,399859062;22,07082107;13,22088533
8,500264923;2320,965348;393,9869674;227,0390419;7,891277303;31,89999962;2,083461477;2,398038831;22,07609456;13,07375357
8,498164825;2314,182825;397,0840346;230,3653391;7,882538901;31,89999962;2,283253268;2,388582104;22,07934652;12,82797326
8,498512268;2308,378829;406,758316;233,9423621;7,89698269;31,89999962;2,128953095;2,383982964;22,07944621;12,89203948
8,498512268;2306,107658;417,3242815;236,1475843;7,89549384;31,89999962;2,250056358;2,386279609;22,08043882;13,17430491
8,498852776;2321,526237;426,304631;246,5955125;7,907171366;31,89999962;2,299605206;2,403175979;22,07098698;13,17724117
8,498583748;2336,460335;429,4745638;245,5185729;7,915647015;31,89999962;2,347071039;2,421647799;22,07080006;12,89828595
8,498512268;2349,398244;431,111365;240,0930594;7,929941571;31,89999962;2,347609107;2,428304685;22,07401073;12,83065294
8,498924461;2357,790384;432,1788519;232,0920651;7,93845361;31,89999962;2,337795023;2,429320294;22,07494316;12,56583897
8,498512268;2356,109527;429,5379872;228,1326579;7,951461451;31,89999962;2,35833693;2,429490423;22,0825376;12,60960569
8,497811417;2349,499476;427,9751344;220,5466626;7,958407176;31,89999962;2,393583544;2,427784031;22,07932231;13,0336088
8,497215149;2338,385602;424,3146829;213,6767337;7,966074872;31,89999962;2,322110593;2,42447679;22,08172123;13,56510497
8,484812256;2352,040424;422,8330851;209,3028021;7,968509307;31,89999962;2,341333154;2,432881935;22,03700618;14,1379071
8,486119476;2356,968812;423,8808306;210,2896173;7,959942073;31,89999962;2,340157257;2,439681002;21,72538725;13,99550497
8,485483322;2364,510583;426,0646324;211,4125884;7,956491275;31,89999962;2,153807381;2,443718977;21,7235069;14,14352291
8,480970337;2356,225877;436,4205437;215,7821673;7,949258342;31,89999962;2,33367736;2,443923473;21,7235069;13,96466735
8,486660416;2366,120113;445,6205241;223,9697438;7,943094603;31,89999962;2,458958605;2,449911639;21,7235069;13,9792154
8,485596786;2378,950881;455,7825154;229,2640517;7,939163376;31,89999962;2,471872427;2,45739073;21,7235069;13,55737912
8,486395203;2378,60298;462,2377302;233,6741572;7,930239314;31,89999962;2,54022553;2,46208014;21,7235069;13,23353754
8,486568176;2375,391686;462,8472592;239,6174475;7,916565141;31,89999962;2,505903363;2,463486923;21,7235069;13,81389244
8,481464264;2374,152935;463,1918095;245,0717749;7,901828334;31,89999962;2,531974814;2,461831067;21,72614226;13,18496692
8,487587372;2382,917592;461,5092627;251,824218;7,898318114;31,89999962;2,578725586;2,463341262;21,7235069;14,00295952
8,479825775;2388,213915;452,3528942;256,8650627;7,897246559;31,89999962;2,473143669;2,463230187;21,75253643;13,84861044
8,484628571;2377,593944;440,8262188;256,7168822;7,896153688;31,89999962;2,401779238;2,465633051;21,93408;13,74433245
8,485788605;2383,526275;434,9676586;259,0779808;7,896335477;31,89999962;2,372267831;2,464135949;21,93408;13,455476
8,48700061;2378,068387;417,8775605;255,9745816;7,887924996;31,89999962;2,327375636;2,461600593;21,93408;13,47250079
8,480649582;2371,010416;397,0387496;253,0555164;7,886924403;31,89999962;2,178927168;2,462641019;21,93408;13,25812072
8,483812897;2374,510263;389,1835432;250,8901931;7,898080841;31,89999962;2,127560117;2,464321968;21,93408;13,49624783
8,487587173;2383,156722;390,8506717;246,8431402;7,90025391;31,89999962;2,169559701;2,461463597;21,93408;13,74232716
8,48322316;2367,478522;392,0201928;243,1091808;7,89994919;31,89999962;2,147592456;2,462026376;21,93408;13,79908884
8,487189453;2376,26504;391,1677689;236,9953985;7,907567852;31,89999962;2,16869163;2,464048064;21,93408;13,46680606
8,48703096;2368,652568;391,0447963;232,2118333;7,919243803;31,89999962;2,12857994;2,460925755;21,93408;13,69680174
8,486157761;2361,476553;390,5466094;226,380446;7,920945269;31,89999962;2,14940708;2,454226656;21,88861315;13,53173485
8,485458527;2349,197228;390,6420768;223,8326359;7,920388199;31,89999962;2,072722637;2,443597211;21,6464481;13,79782497
8,486543182;2343,64628;391,5470556;218,2256084;7,914439894;31,89999962;2,312161852;2,434995454;21,6464481;14,48439842
8,486793121;2329,986319;393,9449013;219,7100407;7,905710691;31,89999962;2,133997914;2,42902148;21,6464481;13,87327778
8,48480928;2327,405892;399,1697361;217,5265255;7,917911815;31,89999962;2,151546694;2,424395205;21,6464481;13,53184524
8,487074203;2323,497896;408,0012291;221,8835319;7,919552638;31,89999962;2,229499697;2,420227877;21,6464481;14,04900772
8,485613251;2322,410746;421,072379;219,1580629;7,925712229;31,89999962;2,197850431;2,413664975;21,6464481;13,40444603
8,483724625;2304,661381;431,4075981;213,5176717;7,926856892;31,89999962;2,29824975;2,409361247;21,6464481;13,1761512
8,466426447;2302,327688;440,4293991;215,2960915;7,930100691;31,89999962;2,354522392;2,403899727;21,6464481;13,2611173
8,46555233;2301,871364;445,1250952;215,3637476;7,941826258;31,89999962;2,358333359;2,405013201;21,6464481;12,95658197
8,454603958;2304,799746;442,2404194;216,7402438;7,943020825;31,89999962;2,446875857;2,42115331;21,66386554;13,03156141
8,454108238;2315,823238;438,3894476;214,6481205;7,944000874;31,89999962;2,36240605;2,442242902;21,7244843;13,47587141
8,43880088;2348,449037;431,318781;214,2790499;7,949100609;31,89999962;2,402906327;2,456244875;21,7235069;13,71655921
8,436584076;2347,433724;417,8515733;215,3346656;7,949731349;31,89999962;2,25696349;2,460120057;21,72613904;13,71840997
8,431866409;2338,257811;405,6718007;214,4499247;7,952171343;31,89999962;2,207274416;2,451228958;21,7235069;13,47715612
8,419318199;2322,097745;395,9628458;218,3273078;7,954282223;31,89999962;2,172024928;2,442032995;21,7235069;12,82187476
8,418515766;2317,702559;391,5040198;218,3871155;7,953902245;31,89999962;2,157980076;2,432535441;21,7235069;12,84861917
8,407880898;2314,913092;393,3200947;218,3871155;7,953902245;31,89999962;2,099655688;2,426855667;21,7235069;13,22555827
8,406881173;2307,551306;395,2018754;218,3871155;7,953902245;31,89999962;2,057273452;2,42358537;21,7235069;12,8603377
8,404133697;2305,266233;404,409344;218,3871155;7,953902245;31,89999962;2,107400887;2,422583466;21,7235069;13,24730518
8,387031433;2304,933877;413,8016357;218,3871155;7,953902245;31,89999962;2,202544635;2,421132702;21,7126154;13,62856574
8,386233612;2310,288996;425,9447129;218,3871155;7,953902245;31,89999962;2,247170192;2,436199337;21,6289;13,3571224
8,385839859;2321,863954;437,3299112;218,0261806;7,934953673;31,89999962;2,421362693;2,453845083;21,6289;13,08469328
8,386236786;2341,932192;442,2117843;226,7193673;7,918166354;31,89999962;2,434825139;2,473795425;21,6289;13,73850106
8,38621814;2358,808042;446,4331817;231,5251963;7,915482393;31,89999962;2,389949803;2,491431647;21,6289;13,39479115
8,386235794;2369,220402;445,3954045;231,484622;7,915114865;31,89999962;2,376583808;2,488746122;21,6289;13,3437002
8,37581208;2360,821977;444,1206929;235,3516549;7,937760863;31,89999962;2,403428364;2,480869488;21,6289;13,18414391
8,375265121;2349,194436;436,3659881;237,4657107;7,951247858;31,89999962;2,372253451;2,477047792;21,6289;12,83771094
8,374914169;2350,338335;421,6503484;242,9818714;7,954631358;31,89999962;2,353901352;2,481356872;21,6289;13,28236202
8,374914169;2360,846127;399,6724622;251,1953542;7,951941785;31,89999962;2,182440063;2,48261466;21,6289;12,85907812
8,374914169;2368,354495;389,6082223;258,3543741;7,942128755;31,89999962;2,207113082;2,484204691;21,62684173;12,58553087
8,374517441;2363,137435;389,2394433;266,4729858;7,931537932;31,89999962;2,101902292;2,484901951;21,6113529;12,65521924
8,374914169;2368,027718;387,9871657;270,7536436;7,922570359;31,89999962;2,170148865;2,484183383;21,6113529;13,13788145
8,374914169;2376,949591;386,800697;278,5774074;7,910990955;31,89999962;2,039550867;2,484187712;21,6113529;12,94885134
8,374914169;2369,659214;388,49623;283,0497927;7,902393163;31,89999962;2,197648557;2,485503967;21,6113529;12,65410145
8,374914169;2364,799109;390,2984839;285,8804049;7,895797901;31,89999962;2,13242105;2,4849083;21,6113529;12,83971317
8,374531555;2358,744522;391,2836467;284,8483729;7,894915839;31,89999962;2,155308973;2,480724793;21,6113529;12,48091817
8,374914169;2355,462711;390,0406933;281,4325027;7,892075896;31,89999962;2,095304589;2,4774882;21,6113529;12,89613135
8,374914169;2360,030576;391,1454567;275,702729;7,893608476;31,89999962;2,138892277;2,477024546;21,6113529;12,78227858
8,374914169;2366,235592;393,5189375;267,3904826;7,897307208;31,89999962;2,183524976;2,486345852;21,6113529;12,83989075
8,374914169;2365,747215;402,5624021;259,5323564;7,905749258;31,89999962;2,194912686;2,492937666;21,61221914;12,51052967
8,374914169;2371,844657;412,2982155;250,7792375;7,914077006;31,89999962;2,234393323;2,496480487;21,6289;12,66029163
8,374914169;2373,626066;423,4698392;246,7516589;7,921114254;31,89999962;2,276396725;2,497535163;21,6289;12,66395299
8,374914169;2368,81568;431,2382508;244,0737481;7,92196415;31,89999962;2,267600354;2,509024889;21,6289;12,70325427
8,374914169;2387,009937;434,9033082;239,5391353;7,922001214;31,89999962;2,364399296;2,528264913;21,6289;12,58816531
8,374914169;2413,279815;435,7612321;236,7395163;7,928252937;31,89999962;2,408855864;2,542883742;21,6289;12,97069342
8,37579155;2419,493546;438,6103469;232,8543912;7,934380505;31,89999962;2,385380275;2,550278707;21,6289;12,75538005
8,368789291;2427,92996;439,5515263;235,9597346;7,935080961;31,89999962;2,340801497;2,550489163;21,6289;12,55954231
8,360810562;2425,74751;439,2969682;236,6764576;7,927921438;31,89999962;2,361903517;2,543461979;21,6289;12,34575217
8,359809647;2414,723883;437,648871;235,4170667;7,925909579;31,89999962;2,349711991;2,535933874;21,6289;12,33053597
8,343490118;2412,444416;431,9257967;229,393688;7,924128403;31,89999962;2,378182809;2,535738468;21,6289;12,31516298
8,341171982;2417,908539;426,4031602;227,2122246;7,91630539;31,89999962;2,362876927;2,536491637;21,6289;12,62490047
8,340993371;2418,951396;423,5859211;229,5727177;7,89378507;31,89999962;2,346823681;2,535846093;21,6289;12,63020492
8,340991723;2411,861477;420,2783833;231,2194465;7,882526308;31,89999962;2,297993601;2,529275362;21,6289;12,55252395
8,34058094;2403,9114;420,1602522;234,0704326;7,882165576;31,89999962;2,282632665;2,52417618;21,6289;12,62496496
8,340992135;2403,604297;420,0732738;239,8414163;7,875233355;31,89999962;2,303897052;2,520869758;21,6289;12,89175757
8,3414023;2408,816294;424,0521904;243,5433353;7,862857087;31,89999962;2,290871017;2,527866399;21,6289;12,32861855
8,341403742;2415,400137;430,8150208;247,2800596;7,852184985;31,89999962;2,34297608;2,535065337;21,6289;12,2462291
8,34058094;2418,746337;439,5840555;247,9506236;7,852869174;31,89999962;2,364557095;2,5405246;21,6289;12,56635299
8,340994401;2424,88015;448,1309941;242,8407087;7,846700622;31,89999962;2,448572362;2,542566784;21,6289;12,28078828
8,341404978;2422,068755;456,5774866;240,0237649;7,855247436;31,89999962;2,47300062;2,535238461;21,6289;12,51799229
8,341405184;2412,042847;457,3341943;239,0789454;7,859254315;31,89999962;2,494615651;2,524347905;21,6289;12,45464763
8,34058094;2405,066091;457,8375665;237,7909522;7,860187072;31,89999962;2,463770123;2,515143675;21,6289;12,08633832
8,340993371;2399,26194;458,1890391;238,1838908;7,867879727;31,89999962;2,495472347;2,517186009;21,6289;12,30702428
8,340990899;2403,990957;456,6542203;237,1687989;7,870092043;31,89999962;2,483697532;2,520108042;21,6289;12,23049075
8,34058094;2407,268136;453,7720981;233,3814279;7,871627489;31,89999962;2,519605025;2,520351289;21,6289;11,91412384
8,340093226;2407,450057;446,4061889;231,3254957;7,877673656;31,89999962;2,379929599;2,519505036;21,6289;11,96704876
8,327975952;2408,909643;437,8773263;228,8934775;7,881872392;31,89999962;2,441967958;2,522404913;21,6289;12,20917373
8,326828514;2409,837026;431,1397102;225,7536785;7,888970533;31,89999962;2,377069432;2,52486129;21,6289;12,48482596
8,311567879;2409,668262;422,6147698;235,7519233;7,897491372;31,89999962;2,279230064;2,528526454;21,6289;12,84646805
8,310506821;2413,028526;417,0284784;213,1344636;7,893183693;31,89999962;2,28459842;2,529418176;21,28600151;13,06613112
8,305321701;2418,569548;414,8172947;205,039445;7,900851227;31,89999962;2,180520154;2,528282873;20,8072014;13,13702794
8,296177864;2417,786868;414,8557782;199,5411293;7,896919219;31,89999962;2,280583116;2,533187117;20,8072014;12,91980339
8,296177864;2423,322931;419,103281;853,1825491;7,922983485;31,89999962;2,223030786;2,543449726;20,8072014;13,09498362
8,294616751;2431,413207;423,4372382;319,6193536;7,927113868;31,89999962;2,294637813;2,557581755;20,8072014;12,71569702
8,282977449;2440,198141;430,8518389;193,1028148;7,935106707;31,89999962;2,340452609;2,567468703;20,8072014;12,83626032
8,28227355;2441,923046;438,4471836;195,4371283;7,937910667;31,89999962;2,367881694;2,56843438;20,8072014;13,27503723
8,280168875;2442,934033;448,2297755;202,3134588;7,944809972;31,89999962;2,461069929;2,55984398;20,8072014;13,05668947
8,280494237;2435,455969;460,5208675;213,0052316;7,945481289;31,89999962;2,484297463;2,557689948;20,8072014;12,97080698
8,280872247;2439,444135;462,9847216;218,7133125;7,932905209;31,89999962;2,517135594;2,553850848;20,8072014;12,78300559
8,283004299;2438,060775;464,4538474;230,9504488;7,92871197;31,89999962;2,483585453;2,551050275;20,31896843;12,76461258
8,28122288;2440,687601;464,8812872;242,5984044;7,911886808;31,89999962;2,575251271;2,559449684;19,72580103;12,77457106
8,280169051;2454,426139;462,434247;250,2803581;7,89842896;31,89999962;2,573304322;2,574207486;19,7307591;12,92129962
8,282629799;2452,281241;460,5219088;257,2305534;7,896153922;31,89999962;2,486581015;2,578501505;19,72983107;12,9276774
8,281920461;2461,774953;454,2980339;255,2084706;7,898365999;31,89999962;2,499339882;2,567655308;19,73207956;13,03761515
8,280524246;2464,109341;443,3410917;254,2346365;7,896979076;31,89999962;2,466855578;2,562074885;19,72758361;13,26368698
8,281223757;2467,626651;431,3311759;250,6810693;7,895449425;31,89999962;2,390539752;2,562652118;19,72687944;13,14259635
8,284382788;2465,568476;419,2218246;245,9921164;7,895266637;31,89999962;2,301940321;2,563562675;19,72983279;12,6963031
8,283859822;2469,366199;407,3998048;235,8084206;7,896243668;31,89999962;2,283157096;2,561525407;19,72673489;12,77697211
8,283679417;2464,325539;398,8302103;228,786603;7,896416497;31,89999962;2,196232653;2,563998865;19,72485549;12,88004
8,28318488;2480,319436;396,6556693;220,1865771;7,898898518;31,89999962;2,175921391;2,571381169;20,27933979;13,1333254
8,281229373;2489,974313;400,1928178;214,7735378;7,905955975;31,89999962;2,147038852;2,576662711;20,9971771;13,09956445
8,283819108;2506,745649;410,2204756;211,8943542;7,913139999;31,89999962;2,224538397;2,580601411;20,9971771;12,81410275
8,283325274;2508,784393;424,778905;205,3695825;7,917857139;31,89999962;2,275525112;2,58582918;20,9971771;12,96570258
8,275941041;2519,983874;439,1946863;198,7568216;7,923968017;31,89999962;2,37581617;2,591685524;20,9971771;12,91696678
8,263389374;2528,924076;451,2538639;200,1245255;7,939951208;31,89999962;2,461934785;2,601934512;20,9971771;12,92725931
8,263097992;2537,317718;458,9336574;203,1435202;7,946475688;31,89999962;2,448270083;2,613974704;20,9971771;12,95396079
8,260981865;2541,794872;461,8996167;207,2849902;7,94680937;31,89999962;2,53406739;2,615555722;20,9971771;13,08583808
8,24994278;2550,853082;461,4701833;215,2120658;7,94627303;31,89999962;2,425071191;2,628760506;20,9971771;12,77683035
8,248884308;2564,072702;461,3606923;218,321325;7,949052673;31,89999962;2,545972712;2,635799743;20,9971771;12,89431645
8,24994278;2561,712507;458,0733599;221,4974974;7,949900469;31,89999962;2,47944576;2,626708777;21,04066964;12,78409555
8,249594986;2554,945417;455,9490954;225,5829427;7,945357863;31,89999962;2,484343412;2,618714806;21,08651425;12,75140844
8,249242104;2556,216732;453,3278067;229,1049379;7,93734418;31,89999962;2,435914218;2,623077952;21,07820341;12,40297189
8,249593582;2559,728875;450,2639411;233,8538876;7,928286592;31,89999962;2,426046905;2,61718146;21,07952533;12,93033262
8,24994278;2551,563108;447,7175941;235,4731974;7,919905734;31,89999962;2,446053682;2,610514665;21,0795186;13,2192364
8,249238419;2546,773948;445,5659368;234,6440804;7,911038112;31,89999962;2,451982651;2,598065308;21,07687389;12,60425929
