Input Voltage, Output Temp
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.80, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.77, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.77, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.79, 23.00
3.79, 23.00
3.78, 23.00
3.78, 23.00
3.77, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.00
3.78, 23.60
3.78, 24.18
3.78, 24.72
3.78, 25.25
3.78, 25.75
3.79, 26.22
3.78, 26.68
3.79, 27.11
3.78, 27.53
3.78, 27.92
3.78, 28.30
3.77, 28.66
3.79, 29.01
3.79, 29.34
3.79, 29.65
3.79, 29.95
3.78, 30.24
3.78, 30.51
3.78, 30.77
3.78, 31.02
3.78, 31.25
3.78, 31.48
3.79, 31.70
3.78, 31.90
3.78, 32.10
3.78, 32.29
3.78, 32.47
3.78, 32.64
3.78, 32.80
3.78, 32.96
3.78, 33.11
3.78, 33.25
3.79, 33.39
3.78, 33.51
3.78, 33.64
3.78, 33.76
3.78, 33.87
3.78, 33.98
3.78, 34.08
3.79, 34.18
3.79, 34.27
3.78, 34.36
3.79, 34.45
3.78, 34.53
3.78, 34.61
3.78, 34.68
3.78, 34.75
3.78, 34.82
3.78, 34.88
3.78, 34.94
3.78, 35.00
3.78, 35.06
3.78, 35.11
3.78, 35.16
3.79, 35.21
3.78, 35.26
3.78, 35.30
3.78, 35.34
3.78, 35.38
3.78, 35.42
3.78, 35.46
3.78, 35.50
3.78, 35.53
3.78, 35.56
3.78, 35.59
3.78, 35.62
3.78, 35.65
3.77, 35.67
3.78, 35.70
3.78, 35.72
3.78, 35.75
3.78, 35.77
3.77, 35.79
3.78, 35.81
3.78, 35.83
3.78, 35.85
3.79, 35.86
3.78, 35.88
3.78, 35.90
3.79, 35.91
3.78, 35.93
3.78, 35.94
3.78, 35.95
3.78, 35.97
3.78, 35.98
3.78, 35.99
3.78, 36.00
3.78, 36.01
3.78, 36.02
3.79, 36.03
3.78, 36.04
3.78, 36.05
3.78, 36.06
3.77, 36.07
3.79, 36.08
3.78, 36.08
3.78, 36.09
3.78, 36.10
3.78, 36.10
3.78, 36.11
3.79, 36.11
3.78, 36.12
3.79, 36.13
3.79, 36.13
3.78, 36.14
3.78, 36.14
3.78, 36.15
3.78, 36.15
3.78, 36.15
3.78, 36.16
3.78, 36.16
3.78, 36.16
3.78, 36.17
3.79, 36.17
3.78, 36.17
3.78, 36.18
3.78, 36.18
3.78, 36.18
3.78, 36.18
3.78, 36.19
3.79, 36.19
3.76, 36.19
3.78, 36.19
3.78, 36.19
3.78, 36.19
3.78, 36.20
3.78, 36.20
3.78, 36.20
3.79, 36.20
3.78, 36.20
3.78, 36.20
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.21
3.78, 36.22
3.79, 36.22
3.79, 36.22
3.78, 36.22
3.78, 36.22
3.77, 36.22
3.78, 36.22
3.79, 36.22
3.78, 36.22
3.79, 36.22
3.78, 36.22
3.78, 36.22
3.78, 36.22
3.79, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.24
3.78, 36.23
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.24
3.78, 36.24
3.77, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.79, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.79, 36.24
3.78, 36.23
3.78, 36.23
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.79, 36.24
3.78, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.79, 36.24
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.24
3.78, 36.23
3.78, 36.24
3.76, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.24
3.79, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.79, 36.24
3.78, 36.23
3.78, 36.23
3.79, 36.24
3.80, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.24
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.77, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.77, 36.23
3.79, 36.23
3.78, 36.23
3.79, 36.23
3.78, 36.23
3.78, 36.23
3.79, 36.23
3.79, 36.23
3.79, 36.23
3.79, 36.23
3.78, 36.23
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.79, 36.24
3.81, 36.25
3.81, 36.25
3.81, 36.25
3.81, 36.26
3.81, 36.26
3.81, 36.26
3.81, 36.27
3.81, 36.27
3.81, 36.27
3.81, 36.27
3.81, 36.28
3.81, 36.28
3.82, 36.28
3.82, 36.29
3.83, 36.29
3.82, 36.29
3.81, 36.30
3.82, 36.30
3.82, 36.30
3.82, 36.31
3.83, 36.31
3.83, 36.32
3.83, 36.32
3.83, 36.32
3.84, 36.33
3.84, 36.33
3.85, 36.34
3.84, 36.34
3.84, 36.35
3.84, 36.35
3.84, 36.36
3.84, 36.36
3.85, 36.37
3.84, 36.37
3.84, 36.37
3.84, 36.37
3.87, 36.38
3.88, 36.39
3.88, 36.40
3.88, 36.41
3.88, 36.42
3.89, 36.42
3.88, 36.43
3.87, 36.44
3.88, 36.44
3.88, 36.45
3.88, 36.46
3.89, 36.46
3.91, 36.47
3.91, 36.48
3.91, 36.49
3.92, 36.50
3.92, 36.51
3.92, 36.52
3.92, 36.53
3.91, 36.54
3.91, 36.55
3.92, 36.55
3.93, 36.56
3.92, 36.57
3.96, 36.58
3.96, 36.59
3.96, 36.61
3.97, 36.62
3.96, 36.63
3.96, 36.64
3.97, 36.65
3.97, 36.66
3.97, 36.67
3.97, 36.68
3.98, 36.69
3.98, 36.71
4.02, 36.72
4.02, 36.74
4.02, 36.75
4.00, 36.76
4.04, 36.78
4.03, 36.80
4.03, 36.81
4.03, 36.82
4.02, 36.83
4.03, 36.85
4.02, 36.86
4.03, 36.87
4.11, 36.89
4.09, 36.91
4.09, 36.93
4.10, 36.95
4.09, 36.97
4.09, 36.98
4.10, 37.00
4.09, 37.01
4.09, 37.03
4.10, 37.04
4.09, 37.06
4.09, 37.07
4.16, 37.09
4.16, 37.11
4.16, 37.13
4.13, 37.15
4.17, 37.17
4.16, 37.19
4.17, 37.20
4.17, 37.22
4.17, 37.24
4.17, 37.26
4.17, 37.27
4.17, 37.29
4.24, 37.31
4.24, 37.33
4.24, 37.36
4.24, 37.38
4.25, 37.40
4.25, 37.42
4.26, 37.45
4.26, 37.47
4.25, 37.49
4.27, 37.51
4.26, 37.52
4.27, 37.54
4.33, 37.57
4.35, 37.60
4.34, 37.63
4.34, 37.65
4.35, 37.68
4.35, 37.71
4.35, 37.73
4.35, 37.75
4.35, 37.77
4.36, 37.79
4.36, 37.82
4.37, 37.84
4.44, 37.87
4.44, 37.90
4.45, 37.93
4.45, 37.96
4.44, 37.99
4.45, 38.01
