Input Voltage, Output Temp0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.68, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
0.69, 23.00
